"OEC ID";"HS ID";"Product Level";"Product Name";"Revision"
"157325";"73.25";"HS4";"Other Cast Iron Products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15732510";"73.25.10";"HS6";"Cast articles, of non-malleable cast iron nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15732591";"73.25.91";"HS6";"Balls, iron or steel, cast, for grinding mills";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15732599";"73.25.99";"HS6";"Cast articles of iron or steel, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157326";"73.26";"HS4";"Other Iron Products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15732611";"73.26.11";"HS6";"Balls, iron/steel, forged/stamped for grinding mills";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15732619";"73.26.19";"HS6";"Articles, iron or steel nes, forged/stamped, nfw";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15732620";"73.26.20";"HS6";"Articles of iron or steel wire, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15732690";"73.26.90";"HS6";"Articles of iron or steel, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1574";"74";"HS2";"Copper articles";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157401";"74.01";"HS4";"Precipitated Copper";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740100";"74.01.00";"HS6";"Copper mattes: cement copper (precipitated copper)";"HS07,HS12,HS17,HS22"
"15740110";"74.01.10";"HS6";"Copper mattes";"HS92,HS96,HS02"
"15740120";"74.01.20";"HS6";"Cement copper (precipitated copper)";"HS92,HS96,HS02"
"157402";"74.02";"HS4";"Raw Copper";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740200";"74.02.00";"HS6";"Unrefined Copper & Copper Anodes for Electrolytic Refining";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157403";"74.03";"HS4";"Refined Copper";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740311";"74.03.11";"HS6";"Unwrought Copper Cathodes & Sections";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740312";"74.03.12";"HS6";"Wire bars, copper, unwrought";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740313";"74.03.13";"HS6";"Billets, copper, unwrought";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740319";"74.03.19";"HS6";"Refined copper products, unwrought, nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740321";"74.03.21";"HS6";"Copper-zinc base alloys, unwrought";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740322";"74.03.22";"HS6";"Copper-tin base alloys, unwrought";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740323";"74.03.23";"HS6";"Copper-nickel, copper-nickel-zinc base alloy,unwrough";"HS92,HS96,HS02"
"15740329";"74.03.29";"HS6";"Copper alloys, unwrought (other than master alloys)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157404";"74.04";"HS4";"Scrap Copper";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740400";"74.04.00";"HS6";"Copper/copper alloy waste or scrap";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157405";"74.05";"HS4";"Copper Alloys";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740500";"74.05.00";"HS6";"Master alloys of copper";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157406";"74.06";"HS4";"Copper Powder";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740610";"74.06.10";"HS6";"Powders, copper, of non-lamellar structure";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740620";"74.06.20";"HS6";"Powders, copper, of lamellar structure and flakes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157407";"74.07";"HS4";"Copper Bars";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740710";"74.07.10";"HS6";"Bars, rods & profiles of refined copper";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740721";"74.07.21";"HS6";"Bars, rods & profiles of copper-zinc base alloys";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740722";"74.07.22";"HS6";"Bar, rod, profiles, copper-nickel, copper-nickel-zinc";"HS92,HS96,HS02"
"15740729";"74.07.29";"HS6";"Bars, rods & profiles, copper alloy nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157408";"74.08";"HS4";"Copper Wire";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740811";"74.08.11";"HS6";"Wire of refined copper > 6mm wide";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740819";"74.08.19";"HS6";"Wire of refined copper < 6mm wide";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740821";"74.08.21";"HS6";"Wire, copper-zinc base alloy";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740822";"74.08.22";"HS6";"Wire, copper-nickel or copper-nickel-zinc base alloy";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740829";"74.08.29";"HS6";"Wire, copper alloy, except nickel/zinc alloys";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157409";"74.09";"HS4";"Copper Plating";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740911";"74.09.11";"HS6";"Plate, sheet, strip, refined copper, coil, t > 0.15mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740919";"74.09.19";"HS6";"Plate, sheet, strip, refined copper, flat, t > 0.15mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740921";"74.09.21";"HS6";"Plate/sheet/strip, copper-zinc alloy, coil,t > 0.15mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740929";"74.09.29";"HS6";"Plate/sheet/strip, copper-zinc alloy, flat, t > 0.15m";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740931";"74.09.31";"HS6";"Plate/sheet/strip, copper-tin alloy, coil, t > 0.15mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740939";"74.09.39";"HS6";"Plate/sheet/strip, copper-tin alloy, flat, > t >0.15m";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740940";"74.09.40";"HS6";"Plate, sheet, strip, Copper nickel alloys, t > 0.15mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15740990";"74.09.90";"HS6";"Plate, sheet, strip, copper alloy nes, t > 0.15mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157410";"74.10";"HS4";"Copper Foil";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741011";"74.10.11";"HS6";"Foil of refined copper, not backed, t < 0.15mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741012";"74.10.12";"HS6";"Foil, copper alloy, not backed, t < 0.15mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741021";"74.10.21";"HS6";"Foil of refined copper, backed, t < 0.15mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741022";"74.10.22";"HS6";"Foil, copper alloy, backed, t < 0.15mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157411";"74.11";"HS4";"Copper Pipes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741110";"74.11.10";"HS6";"Pipes or tubes, refined copper";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741121";"74.11.21";"HS6";"Pipes or tubes, copper-zinc base alloy";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741122";"74.11.22";"HS6";"Pipes or tubes, copper-nickel alloys";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741129";"74.11.29";"HS6";"Pipes or tubes, copper alloy except nickel/zinc alloy";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157412";"74.12";"HS4";"Copper Pipe Fittings";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741210";"74.12.10";"HS6";"Pipe & tube fittings, of refined copper";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741220";"74.12.20";"HS6";"Pipe & tube fittings, of copper alloys";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157413";"74.13";"HS4";"Stranded Copper Wire";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741300";"74.13.00";"HS6";"Stranded copper wire/cable/plaits/etc, uninsulated";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157414";"74.14";"HS4";"Endless Copper Wire Bands";"HS92,HS96,HS02"
"15741410";"74.14.10";"HS6";"Endless bands of copper wire for machinery";"HS92"
"15741420";"74.14.20";"HS6";"Copper; cloth of copper wire";"HS96,HS02"
"15741490";"74.14.90";"HS6";"Copper wire cloth, grill, netting, expanded metal, ne";"HS92,HS96,HS02"
"157415";"74.15";"HS4";"Copper Fasteners";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741510";"74.15.10";"HS6";"Copper nails, tacks, drawing pins, staples etc";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741521";"74.15.21";"HS6";"Copper washers, including spring washers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741529";"74.15.29";"HS6";"Copper cotters/cotter pins/unthreaded hardware nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741531";"74.15.31";"HS6";"Wood screws of copper and copper alloys";"HS92,HS96"
"15741532";"74.15.32";"HS6";"Copper screws, bolts or nuts except wood screws";"HS92,HS96"
"15741533";"74.15.33";"HS6";"Copper: screws, bolts and nuts, threaded";"HS02,HS07,HS12,HS17,HS22"
"15741539";"74.15.39";"HS6";"Copper screw hooks and similar articles";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157416";"74.16";"HS4";"Copper Springs";"HS92,HS96,HS02"
"15741600";"74.16.00";"HS6";"Copper springs";"HS92,HS96,HS02"
"157417";"74.17";"HS4";"Copper Stovetops";"HS92,HS96,HS02"
"15741700";"74.17.00";"HS6";"Copper cooking, heating apparatus, non-electric, part";"HS92,HS96,HS02"
"157418";"74.18";"HS4";"Copper Housewares";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741810";"74.18.10";"HS6";"Table/kitchen articles of copper, pot scourers";"HS92,HS12,HS17,HS22"
"15741811";"74.18.11";"HS6";"Copper; pot scourers and scouring or polishing pads, gloves and the like";"HS96,HS02,HS07"
"15741819";"74.18.19";"HS6";"Copper household items, excluding cleaning tools or gloves";"HS96,HS02,HS07"
"15741820";"74.18.20";"HS6";"Sanitary ware and parts thereof of copper";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157419";"74.19";"HS4";"Other Copper Products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15741910";"74.19.10";"HS6";"Chain and parts thereof of copper";"HS92,HS96,HS02,HS07,HS12,HS17"
"15741920";"74.19.20";"HS6";"Unfinished copper articles (cast, moulded, stamped, or forged)";"HS22"
"15741980";"74.19.80";"HS6";"Miscellaneous copper articles";"HS22"
"15741991";"74.19.91";"HS6";"Articles of copper, cast/moulded/stamped, nfw";"HS92,HS96,HS02,HS07,HS12,HS17"
"15741999";"74.19.99";"HS6";"Articles of copper, nes";"HS92,HS96,HS02,HS07,HS12,HS17"
"1575";"75";"HS2";"Nickel articles";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157501";"75.01";"HS4";"Nickel Mattes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750110";"75.01.10";"HS6";"Nickel mattes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750120";"75.01.20";"HS6";"Nickel oxide sinters, intermediate nickel products ne";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157502";"75.02";"HS4";"Raw Nickel";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750210";"75.02.10";"HS6";"Nickel unwrought, not alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750220";"75.02.20";"HS6";"Nickel unwrought, alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157503";"75.03";"HS4";"Scrap Nickel";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750300";"75.03.00";"HS6";"Nickel waste or scrap";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157504";"75.04";"HS4";"Nickel Powder";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750400";"75.04.00";"HS6";"Nickel powders and flakes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157505";"75.05";"HS4";"Nickel Bars";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750511";"75.05.11";"HS6";"Bars, rods and profiles, nickel, not alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750512";"75.05.12";"HS6";"Bars, rods and profiles, nickel alloy";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750521";"75.05.21";"HS6";"Wire, nickel, not alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750522";"75.05.22";"HS6";"Wire, nickel alloy";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157506";"75.06";"HS4";"Nickel Sheets";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750610";"75.06.10";"HS6";"Plates, sheet, strip and foil, nickel, not alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750620";"75.06.20";"HS6";"Plates, sheet, strip and foil, nickel alloy";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157507";"75.07";"HS4";"Nickel Pipes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750711";"75.07.11";"HS6";"Tubes and pipe, nickel, not alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750712";"75.07.12";"HS6";"Tubes and pipe, nickel alloy";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750720";"75.07.20";"HS6";"Fittings, pipe and tube, nickel";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157508";"75.08";"HS4";"Other Nickel Products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15750800";"75.08.00";"HS6";"Articles of nickel, nes";"HS92"
"15750810";"75.08.10";"HS6";"Nickel mesh products like fabrics, grills, and nets";"HS96,HS02,HS07,HS12,HS17,HS22"
"15750890";"75.08.90";"HS6";"Various items made from nickel for different purposes";"HS96,HS02,HS07,HS12,HS17,HS22"
"1576";"76";"HS2";"Aluminum articles";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157601";"76.01";"HS4";"Raw Aluminium";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760110";"76.01.10";"HS6";"Aluminium unwrought, not alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760120";"76.01.20";"HS6";"Aluminium unwrought, alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157602";"76.02";"HS4";"Scrap Aluminium";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760200";"76.02.00";"HS6";"Waste or scrap, aluminium";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157603";"76.03";"HS4";"Aluminium Powder";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760310";"76.03.10";"HS6";"Powders, aluminium, of non-lamellar structure";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760320";"76.03.20";"HS6";"Powders/flakes, aluminium, of lamellar structure";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157604";"76.04";"HS4";"Aluminium Bars";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760410";"76.04.10";"HS6";"Bars, rods and profiles, aluminium, not alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760421";"76.04.21";"HS6";"Profiles, hollow, aluminium, alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760429";"76.04.29";"HS6";"Bars, rods and other profiles, aluminium alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157605";"76.05";"HS4";"Aluminium Wire";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760511";"76.05.11";"HS6";"Wire, aluminium, not alloyed, t > 7mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760519";"76.05.19";"HS6";"Wire, aluminium, not alloyed, t < 7mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760521";"76.05.21";"HS6";"Wire, aluminium alloy, t > 7mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760529";"76.05.29";"HS6";"Wire, aluminium alloy, t < 7mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157606";"76.06";"HS4";"Aluminium Plating";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760611";"76.06.11";"HS6";"Pure aluminium rectangular plate/sheet/strip, t >0.2m";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760612";"76.06.12";"HS6";"Aluminium Alloy Plate/Sheet/Strip (t >0.2m)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760691";"76.06.91";"HS6";"Pure aluminium plate, sheet, strip nes, t >0.2mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760692";"76.06.92";"HS6";"Aluminium alloy plate, sheet, strip nes, t >0.2mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157607";"76.07";"HS4";"Aluminium Foil";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760711";"76.07.11";"HS6";"Foil, aluminium, not backed, rolled but nfw, < 0.2mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760719";"76.07.19";"HS6";"Foil, aluminium, not backed and < 0.2mm thick, worked";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760720";"76.07.20";"HS6";"Foil, aluminium, backed, < 0.2mm thick except backing";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157608";"76.08";"HS4";"Aluminium Pipes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760810";"76.08.10";"HS6";"Tubes and pipe, aluminium, not alloyed";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760820";"76.08.20";"HS6";"Tubes and pipe, aluminium alloy";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157609";"76.09";"HS4";"Aluminium Pipe Fittings";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15760900";"76.09.00";"HS6";"Aluminium pipe or tube fittings";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157610";"76.10";"HS4";"Aluminium Structures";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761010";"76.10.10";"HS6";"Aluminium Doors, windows, frames and thresholds";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761090";"76.10.90";"HS6";"Aluminium structures and parts nes, for construction";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157611";"76.11";"HS4";"Large Aluminium Containers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761100";"76.11.00";"HS6";"Aluminium reservoirs,vats, tanks, etc, volume >300l";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157612";"76.12";"HS4";"Aluminium Cans";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761210";"76.12.10";"HS6";"Aluminium containers, collapsible tubular";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761290";"76.12.90";"HS6";"Aluminium Containers (<300L Capacity)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157613";"76.13";"HS4";"Aluminium Gas Containers";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761300";"76.13.00";"HS6";"Aluminium containers for compressed or liquefied gas";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157614";"76.14";"HS4";"Stranded Aluminium Wire";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761410";"76.14.10";"HS6";"Aluminium wire, cables, etc, steel core, uninsulated";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761490";"76.14.90";"HS6";"Aluminium stranded wire, cable, plait, uninsulated ne";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157615";"76.15";"HS4";"Aluminium Housewares";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761510";"76.15.10";"HS6";"Aluminium Household Articles & Scourers";"HS92,HS12,HS17,HS22"
"15761511";"76.15.11";"HS6";"Aluminium; pot scourers and scouring or polishing pads, gloves and the like";"HS96,HS02,HS07"
"15761519";"76.15.19";"HS6";"Aluminium household items for kitchen and home use";"HS96,HS02,HS07"
"15761520";"76.15.20";"HS6";"Aluminium sanitary ware, parts thereof";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157616";"76.16";"HS4";"Other Aluminium Products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761610";"76.16.10";"HS6";"Aluminium nails, tacks, staples, bolts, nuts etc,";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15761690";"76.16.90";"HS6";"Articles of aluminium, nes";"HS92"
"15761691";"76.16.91";"HS6";"Aluminium mesh products like fabrics, grills, and nets";"HS96,HS02,HS07,HS12,HS17,HS22"
"15761699";"76.16.99";"HS6";"Various aluminium articles for different uses";"HS96,HS02,HS07,HS12,HS17,HS22"
"1578";"78";"HS2";"Lead articles";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157801";"78.01";"HS4";"Raw Lead";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15780110";"78.01.10";"HS6";"Lead refined unwrought";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15780191";"78.01.91";"HS6";"Lead unwrought containing mostly antimony";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15780199";"78.01.99";"HS6";"Lead unwrought nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157802";"78.02";"HS4";"Scrap Lead";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15780200";"78.02.00";"HS6";"Lead waste or scrap";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157803";"78.03";"HS4";"Lead Bars";"HS92,HS96,HS02"
"15780300";"78.03.00";"HS6";"Lead bars, rods, profiles and wire";"HS92,HS96,HS02"
"157804";"78.04";"HS4";"Lead Sheets";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15780411";"78.04.11";"HS6";"Lead foil of a thickness <2mm";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15780419";"78.04.19";"HS6";"Lead plates, sheet, strip";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15780420";"78.04.20";"HS6";"Lead powders and flakes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157805";"78.05";"HS4";"Lead Pipes";"HS92,HS96,HS02"
"15780500";"78.05.00";"HS6";"Lead tubes, pipes and fittings";"HS92,HS96,HS02"
"157806";"78.06";"HS4";"Other Lead Products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15780600";"78.06.00";"HS6";"Articles of lead nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1579";"79";"HS2";"Zinc articles";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157901";"79.01";"HS4";"Raw Zinc";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15790111";"79.01.11";"HS6";"Zinc, not alloyed, unwrought, >99% pure";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15790112";"79.01.12";"HS6";"Zinc, not alloyed, unwrought, <99% pure";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15790120";"79.01.20";"HS6";"Zinc alloys unwrought";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157902";"79.02";"HS4";"Scrap Waste";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15790200";"79.02.00";"HS6";"Zinc waste or scrap";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157903";"79.03";"HS4";"Zinc Powder";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15790310";"79.03.10";"HS6";"Zinc dust";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15790390";"79.03.90";"HS6";"Zinc powders and flakes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157904";"79.04";"HS4";"Zinc Bars";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15790400";"79.04.00";"HS6";"Zinc bars, rods, profiles and wire";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157905";"79.05";"HS4";"Zinc Sheets";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15790500";"79.05.00";"HS6";"Zinc plates, sheets, strip and foil";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"157906";"79.06";"HS4";"Zinc Pipes";"HS92,HS96,HS02"
"15790600";"79.06.00";"HS6";"Zinc tubes, pipes and tube or pipe fittings";"HS92,HS96,HS02"
"157907";"79.07";"HS4";"Other Zinc Products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15790700";"79.07.00";"HS6";"Zinc products";"HS96,HS02,HS07,HS12,HS17,HS22"
"15790710";"79.07.10";"HS6";"Zinc fabricated building components (gutters,etc)";"HS92"
"15790790";"79.07.90";"HS6";"Articles of zinc nes";"HS92"
"1580";"80";"HS2";"Tin articles";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158001";"80.01";"HS4";"Raw Tin";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15800110";"80.01.10";"HS6";"Tin not alloyed unwrought";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15800120";"80.01.20";"HS6";"Tin alloys unwrought";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158002";"80.02";"HS4";"Scrap Tin";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15800200";"80.02.00";"HS6";"Tin waste or scrap";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158003";"80.03";"HS4";"Tin Bars";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15800300";"80.03.00";"HS6";"Tin bars, rods, profiles and wire";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158004";"80.04";"HS4";"Tin Plating";"HS92,HS96,HS02"
"15800400";"80.04.00";"HS6";"Tin plates, sheets and strips, thickness > 0.2 mm";"HS92,HS96,HS02"
"158005";"80.05";"HS4";"Tin Foil";"HS92,HS96,HS02"
"15800500";"80.05.00";"HS6";"Tin And Tin Alloy Foil (Whether Or Not Printed Or Backed With Material) Not Over .2 Mm Thick (Excluding Any Backing); Tin Powders And Flakes";"HS96,HS02"
"15800510";"80.05.10";"HS6";"Tin foil (thickness < 0.2 mm)";"HS92"
"15800520";"80.05.20";"HS6";"Tin powder and flakes";"HS92"
"158006";"80.06";"HS4";"Tin pipes or tubes and pipe fittings";"HS92,HS96,HS02"
"15800600";"80.06.00";"HS6";"Tin pipes or tubes and pipe fittings";"HS92,HS96,HS02"
"158007";"80.07";"HS4";"Other Tin Products";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15800700";"80.07.00";"HS6";"Tin articles nes";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"1581";"81";"HS2";"Cermet articles";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"158101";"81.01";"HS4";"Tungsten";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810110";"81.01.10";"HS6";"Powders, tungsten (wolfram)";"HS92,HS96,HS02,HS07,HS12,HS17,HS22"
"15810191";"81.01.91";"HS6";"Tungsten unwrought, bars/rods simply sintered, scrap";"HS92,HS96"
"15810192";"81.01.92";"HS6";"Tungsten profiles, sheet or foil, not simply sintered";"HS92,HS96"
